record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin
rec_a5f08cb6fd0062be,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_42,post_1_comment_42,reply,,,,Harga 225 Jt Nego,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:19Z,raw_data_run_20260922_120424_911a9a.csv
rec_a5f08cb6fd0062be,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_42,post_1_comment_42,reply,,,,"Lokasi : Jl. Tegalsari, Kalasan, Sleman Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:19Z,raw_data_run_20260922_120424_911a9a.csv
rec_a5f08cb6fd0062be,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_42,post_1_comment_42,reply,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:19Z,raw_data_run_20260922_120424_911a9a.csv
rec_81b880ef14079674,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1,comment,,,,========================================,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:24Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,MITSUBISHI XPANDER ULTIMATE 1.5 MATIC ISTIMEWA LOW KM,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- KM 26rb Servis Record,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Pajak hidup,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Mesin kering sehat,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Transmisi responsif,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Interior original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Kaki - kaki normal,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Bebas laka dan banjir,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Full original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Surat lengkap,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Kunci 2,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,- Tidak ada PR,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,Harga 225 Jt Nego,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,"Lokasi : Jl. Tegalsari, Kalasan, Sleman Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_2ae893056b5a0f8b,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_43,post_1_comment_43,reply,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:30Z,raw_data_run_20260922_120424_911a9a.csv
rec_8bcb33590b1e0941,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1,comment,,,,"Terima kasih atas waktu & perhatiannya
 Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:35Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,MITSUBISHI XPANDER ULTIMATE 1.5 MATIC ISTIMEWA LOW KM,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- KM 26rb Servis Record,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Pajak hidup,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Mesin kering sehat,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Transmisi responsif,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Interior original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Kaki - kaki normal,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Bebas laka dan banjir,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Full original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Surat lengkap,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Kunci 2,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,- Tidak ada PR,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,Harga 225 Jt Nego,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,"Lokasi : Jl. Tegalsari, Kalasan, Sleman Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_c367d85207b22632,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_44,post_1_comment_44,reply,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:41Z,raw_data_run_20260922_120424_911a9a.csv
rec_fbc635e567db79dd,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1,comment,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:47Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,MITSUBISHI XPANDER ULTIMATE 1.5 MATIC ISTIMEWA LOW KM,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- KM 26rb Servis Record,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Pajak hidup,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Mesin kering sehat,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Transmisi responsif,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Interior original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Kaki - kaki normal,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Bebas laka dan banjir,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Full original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Surat lengkap,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Kunci 2,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,- Tidak ada PR,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,Harga 225 Jt Nego,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,"Lokasi : Jl. Tegalsari, Kalasan, Sleman Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_108797c7ca923e04,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_45,post_1_comment_45,reply,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:13:54Z,raw_data_run_20260922_120424_911a9a.csv
rec_706ff733864b2c03,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1,comment,,,,"TOYOTA ZENIX Q HYBRID
Mobil hybrid masa kini yang sangat irit bahan bakar, praktis dibawa kemana saja tanpa harus dicas setrum-setrum... 
Ga ribet, praktis, super irit
More info
085295962002
#setiapsamatoyota
#toyotabesthybrid
#hybridevuntuksemua
#toyotaindonesia
#plazatoyota 
ToyotaID Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:05Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,MITSUBISHI XPANDER ULTIMATE 1.5 MATIC ISTIMEWA LOW KM,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- KM 26rb Servis Record,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Pajak hidup,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Mesin kering sehat,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Transmisi responsif,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Interior original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Kaki - kaki normal,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Bebas laka dan banjir,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Full original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Surat lengkap,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Kunci 2,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,- Tidak ada PR,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,Harga 225 Jt Nego,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,"Lokasi : Jl. Tegalsari, Kalasan, Sleman Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_229a737072519d50,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_46,post_1_comment_46,reply,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:11Z,raw_data_run_20260922_120424_911a9a.csv
rec_c090883db57add34,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1,comment,,,,TOYOTA ZENIX Q HYBRID,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:21Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,MITSUBISHI XPANDER ULTIMATE 1.5 MATIC ISTIMEWA LOW KM,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- KM 26rb Servis Record,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Pajak hidup,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Mesin kering sehat,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Transmisi responsif,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Interior original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Kaki - kaki normal,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Bebas laka dan banjir,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Full original,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Surat lengkap,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Kunci 2,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,- Tidak ada PR,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,Harga 225 Jt Nego,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,"Lokasi : Jl. Tegalsari, Kalasan, Sleman Tampilkan lebih sedikit",https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_6585b2d75b8c9c21,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_47,post_1_comment_47,reply,,,,Selamat datang Zenixer... Silahkan berbagi pengalaman dan pengetahuan anda tentang Toyota Zenix di Grup ini,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:27Z,raw_data_run_20260922_120424_911a9a.csv
rec_5faa1cb4ac53b603,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_48,post_1,comment,,,,TOYOTA INNOVA G AT DIESEL 2025,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:37Z,raw_data_run_20260922_120424_911a9a.csv
rec_ea65cada37b3f84e,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_48,post_1_comment_48,reply,,,,MITSUBISHI XPANDER ULTIMATE 1.5 MATIC ISTIMEWA LOW KM,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:43Z,raw_data_run_20260922_120424_911a9a.csv
rec_ea65cada37b3f84e,Toyota Zenix,Toyota Zenix owners Indonesia,https://www.facebook.com/groups/921208719233043,post_1,post_1_comment_48,post_1_comment_48,reply,,,,- KM 26rb Servis Record,https://www.facebook.com/groups/921208719233043,2026-09-22T05:14:43Z,raw_data_run_20260922_120424_911a9a.csv
